Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,Training_R2,Testing_R2
1.6815,4.261,7.8622,2.9551,3.6823,-11.4928,-1.4184,6.8969,0.9983908126938708,0.9984394328607444
