,Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,T0/T,y_pred,y_act
2,1.0,3.3568971227655755,0.11600367575630613,3.033509637888021,0.0646830530401035,1.2936610608020698,6.3082000470808985,6.320768294250582
34,1.0,1.9021075263969205,-0.5621189181535413,3.044522437723423,0.040032025620496396,0.800640512409928,4.7196814309216535,4.430816798843313
44,1.0,3.295836866004329,0.11600367575630613,3.033509637888021,0.0687757909215956,1.375515818431912,6.725081675640592,6.695798917058491
57,1.0,1.6174060820832772,0.7598708126028534,3.044522437723423,0.05107252298263534,1.0214504596527068,5.688230532163181,5.723585101952381
73,1.0,0.7514160886839212,-3.0261914810386994,-0.2876820724517809,0.030175015087507542,0.6035003017501509,4.0288128237991145,4.02535169073515
156,1.0,0.6471032420585384,-1.8325814637483102,1.3862943611198906,0.05811250581125058,0.697350069735007,4.665157566315353,4.6443908991413725
169,1.0,0.598836501088704,-1.9449106487222296,1.3862943611198906,0.04859086491739553,0.6802721088435374,4.622201034223625,4.532599493153256
224,1.0,0.20701416938432612,-0.916290731874155,2.174751721484161,0.07163323782234957,0.7163323782234957,4.9632261811818426,5.081404364984463
250,1.0,0.27763173659827955,-0.916290731874155,2.174751721484161,0.07077140835102619,0.7077140835102619,4.890660074015999,4.795790545596741
264,1.0,0.7080357930536959,-3.506557897319982,-0.5418004280654213,0.040956749672346006,0.6553079947575361,4.321811883225749,4.418840607796598
272,1.0,0.17395330712343798,0.6931471805599453,2.5649493574615367,0.16778523489932887,0.6711409395973155,4.595808382552961,4.605170185988092
282,1.0,1.6900958154515549,-0.05129329438755058,1.8229350866965048,0.16202203499675957,0.6480881399870383,3.781319681798573,3.828641396489095
293,1.0,0.2151113796169455,-0.05129329438755058,1.8229350866965048,0.15772870662460567,0.6309148264984227,4.356936794309117,4.248495242049359
296,1.0,0.12221763272424911,0.0,1.8718021769015913,0.16056518946692358,0.6422607578676943,4.45412294604575,4.465908118654584
302,1.0,0.7030975114131134,-2.995732273553991,-1.1239300966523995,0.1419647927314026,0.5678591709256104,3.7241644996549703,3.6888794541139363
305,1.0,0.10436001532424286,0.0,2.5649493574615367,0.17705382436260622,0.7082152974504249,4.914034505703134,5.003946305945459
306,1.0,0.0769610411361284,0.0,2.5649493574615367,0.17580872011251758,0.7032348804500703,4.902431066230232,4.875197323201151
