Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,Training_R2,Testing_R2
34.5194,-0.1154,0.05,0.0378,2.3557,-14.3852,3.1186,-0.0072,-1.3818,0.2569,-0.0163,-0.6832,0.0078,-0.4971,0.9963323005881329,0.9913162121465284
