features,VIF Factor
CRIM,1.6457045078155117
ZN,2.635703456982695
INDUS,3.6642306389422563
CHAS,1.1932112334017002
NOX,5.411081151019253
RM,1.5786030151919517
AGE,3.913695429505155
DIS,5.140466156864521
RAD,11.8444492221424
TAX,10.798517067965557
PTRATIO,2.063247614698533
B,1.3330906821391297
LSTAT,3.703919130481667
