Constant,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,Training_R2,Testing_R2
-31.0708,-0.2034,-0.0977,-0.0485,-0.0208,0.0139,-0.0102,-0.1995,3.876,-0.905,0.0534,0.1107,0.8847029410047613,-0.0008680465049166752
