,y_predicted,y_actual,Relative Error
123,6.91748879542539,7.284134806195205,0.05033487442571488
183,7.650157292050844,7.3727463664043285,0.03762653858684254
376,6.992490651120809,7.16703787691222,0.024354165387306594
351,8.266754384023878,8.471777327885755,0.024200700269472655
277,7.194147394803926,7.087573705557973,0.01503669572598296
358,8.159896944273545,8.619027497297505,0.05326941504339337
122,5.539986290737463,5.384495062789089,0.0288775876168846
383,7.387662451708689,7.358193752733032,0.004004882171621404
38,7.566975571729863,7.501082124259871,0.008784525536239665
318,7.357356642655603,7.208600337960199,0.02063594841179625
329,7.046640329097953,7.1204443723924875,0.010365089513329885
103,5.987104893463009,6.089044875446846,0.016741538955459948
165,8.437354447502962,8.63141433550626,0.022482976770679657
79,7.677657858349234,7.415175109613295,0.03539805127402149
40,6.04415854339724,6.091309882077698,0.007740755205902501
373,6.716349907786482,6.723832440821209,0.0011128375224372994
280,6.642458227534716,6.525029657843462,0.0179966338620542
370,7.415445345027299,7.520234556474628,0.013934300939737168
365,7.1413033281489104,7.112327444710911,0.004074036757060042
384,6.963384274667014,6.755768921984255,0.03073156513792953
140,5.53965178729533,5.393627546352362,0.027073475075549597
104,7.752995418251048,7.490529402060711,0.035039715099193146
146,5.9169875563206435,5.7745515455444085,0.024666159727353608
257,9.057785144549367,8.653819788948063,0.04668058330925901
304,6.6098915351743415,6.856461984594587,0.03596176132446311
345,7.218694623679095,7.498315870766981,0.037291206706564654
270,7.366289029485599,7.495541943884256,0.017243971865719077
108,6.486450915545157,6.70196036600254,0.03215618098110693
2,6.972101895830521,7.1929342212158,0.030701285260461036
375,7.022831316736994,7.282761179605593,0.035691114463082825
337,6.983575231966042,6.952728644624869,0.00443661602772615
300,7.680019835861379,7.4360278163518485,0.03281214453945307
350,6.747227686668943,6.821107472256465,0.010831054324831222
29,5.978520872949525,5.8888779583328805,0.01522240998215928
200,6.701673809628987,6.569481420414296,0.020122195460346534
37,6.765806529519408,6.56244409369372,0.030988825645175844
380,6.903960733666601,6.927557906278317,0.003406275765711031
348,8.470960069756115,8.52158353971753,0.005940617694524587
334,7.281219329951707,7.183111701743281,0.013658095861799899
256,7.2092473742256376,7.288244401020124,0.0108389651125626
360,7.26612291451517,7.550661243105336,0.037683895413793585
106,5.752686572464649,5.717027701406222,0.006237309476330833
246,8.1267888528435,7.920446505142607,0.026051858006605907
171,7.040019979435485,6.962243464266207,0.011171185777754946
386,6.888533260662828,6.96979066990159,0.011658515023939624
185,7.213434964138608,7.074116816197362,0.019694069459279245
85,6.183573067472184,6.186208623900494,0.0004260374307660538
356,8.283456675279554,8.357962965845681,0.008914407837243673
135,7.783992110693534,7.5485559791698735,0.031189558926679864
299,6.848929178042099,6.825460036255307,0.0034384703246564618
382,6.548091962753189,6.419994928147142,0.0199528248915636
347,7.660321191474999,7.903226808730733,0.030734992571312136
