Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,Training_R2,Testing_R2
4.0974,-1.9324,11.1098,16.9708,9.7049,-21.6811,-11.8906,12.3443,0.9737033605864007,0.9703244114098759
