Constant,len,dia,hei,w_wei,sh_wei,v_wei,rings,training_adj_r2
1.2176483324387763,2.953699399552006,8.591267073819775,2.8109526798975124,3.203385766511075,6.1227939038844,-0.48736116071001767,0,0.9680129039025309
