Constant,len,dia,hei,w_wei,sh_wei,v_wei,rings,training_adj_r2
2.102612056002738,1.7090146078900976,10.013451285938071,3.446900663863335,4.3237517542089,8.374029087055893,-4.331358258831897,0,0.8882997718304291
