Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,Training_R2,Testing_R2
3.1008,-1.3106,13.2469,9.8465,9.1775,-20.3112,-9.9854,9.3264,0.5266731104048477,-0.04003997198261877
