Constant,len,dia,hei,w_wei,sh_wei,v_wei,rings,training_adj_r2
3.784758261088044,-7.115188427523623,16.704901094566264,27.52844819182083,11.41463229565915,10.349514385529028,-13.108637420125083,0,0.8796564078156056
