Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,Training_R2,Testing_R2
30.2149,-0.164,0.0184,0.0139,1.3354,-10.0886,2.7261,-0.0192,-1.0287,0.2243,-0.0175,-0.6311,0.0073,-0.4045,0.9725831686143142,0.887772059236549
