,y_predicted,y_actual,Relative Error
147,7.531824323296634,7.3727463664043285,0.021576485747181306
198,7.941260275293482,7.727535110475448,0.02765761161386484
315,6.017496167091672,6.186208623900494,0.0272723516237392
38,5.7012237686460745,5.717027701406222,0.0027643617602657496
205,8.36807893741608,8.428799040653642,0.007203885505479274
373,7.171470882956217,7.183111701743281,0.0016205816184424184
189,6.552845402765734,6.51471269087253,0.005853322119121234
334,6.649686855490752,6.723832440821209,0.011027280346891122
296,7.533056162489281,7.501082124259871,0.004262590076970351
55,9.129469716340342,8.735525185733225,0.04509683416064132
20,5.942348179015033,6.089044875446846,0.02409190594461626
97,8.157194806631656,7.865955413933502,0.03702530428563857
157,7.627315740188324,7.392647520721623,0.031743461163125236
211,8.225707520107918,8.422442854870427,0.02335846477708589
301,5.440696327633048,5.3230099791384085,0.022108985133574413
64,7.0372514912324915,6.974478911025045,0.009000325473522813
328,5.909481380754354,6.091309882077698,0.029850476308607005
352,6.2079661219087185,6.003887067106539,0.03399115481706286
162,6.681333233302048,6.55250788703459,0.019660464128912262
177,6.790705712703602,6.71174039505618,0.01176525208060604
52,6.559686950998573,6.569481420414296,0.0014909045005115364
309,6.910319396824474,7.1929342212158,0.03929061711112882
330,6.9679799568869765,7.282761179605593,0.04322278528096183
168,7.125304743150012,6.927557906278317,0.028544956180370683
350,7.190512746320017,7.208600337960199,0.0025091683256364167
36,5.477052673748421,5.393627546352362,0.015467350438848603
332,7.063879827389494,7.112327444710911,0.006811781051706999
28,5.480240190038574,5.384495062789089,0.01778163525697264
203,8.377996507223124,8.261009786023827,0.01416131008550764
209,7.148058263834438,7.550661243105336,0.053320228031488386
90,7.0808356732060656,7.288244401020124,0.02845798197780362
207,8.082734205312983,8.357962965845681,0.032930124440297755
182,6.822937894574739,6.741700694652055,0.01204995647272311
30,7.732882320708462,7.490529402060711,0.03235457811314068
360,6.780121514544261,6.659293919683638,0.018144205124131743
153,8.862648291937157,8.653819788948063,0.02413136719761518
103,7.225956802716172,7.199678345691172,0.003649948756492246
345,6.976009597882879,6.90975328164481,0.009588810705307402
144,6.586655105546312,6.437751649736401,0.023129729742837696
221,7.500776467303416,7.4360278163518485,0.008707424521622235
59,7.065883615854254,7.074116816197362,0.0011638485138182567
138,6.4994861810722835,6.525029657843462,0.00391469129040266
18,5.298856672667994,5.176149732573829,0.023706219184882315
96,7.0709245832974545,7.087573705557973,0.002349058077161482
197,5.992352065508962,5.886104031450156,0.018050655151711628
34,7.009154551293692,6.680854678790215,0.04914040018648126
337,7.34823344942495,7.520234556474628,0.022871774245603976
29,6.930149589752512,7.284134806195205,0.04859674152949862
377,6.763275836855388,6.927557906278317,0.02371428310603409
192,8.639189599498799,8.314097335405807,0.039101330063647244
367,6.649132631404703,6.434546518787453,0.03334906539112049
263,5.449944092332312,5.3471075307174685,0.019232185069045164
384,6.401397975308056,6.419994928147142,0.0028967239144616543
231,7.2706650482518125,7.213768308118642,0.007887242520547426
204,8.077177157624456,8.471777327885755,0.04657820372148245
212,7.541376826746492,7.630461261783627,0.011674842710139303
208,8.351425171835277,8.52158353971753,0.019967928154336168
371,7.562417939117065,7.903226808730733,0.04312274946192547
279,6.6418692727266695,6.548219102762372,0.014301624379793688
382,6.751914946713544,6.96979066990159,0.031260009590951175
341,6.652674657339038,6.401917196727186,0.03916911964122953
202,7.193804923512088,7.234177179749849,0.005580766856356766
272,5.6675876209662945,5.602118820879701,0.01168643546841317
210,6.6172205129308415,6.821107472256465,0.029890594768502615
366,6.885840177299369,6.952728644624869,0.009620462805953306
270,6.68076517198101,6.56244409369372,0.018030032195015994
170,6.971925732747156,6.673297967767654,0.0447496524839574
375,6.665313277554931,6.5337888379333435,0.02012988832115201
275,7.6384975427436475,7.415175109613295,0.030116946643758878
297,5.806492504794443,5.8888779583328805,0.013990008643643283
355,6.897445044646206,7.1204443723924875,0.03131817567607133
194,8.170485136245553,8.63141433550626,0.05340135247182206
158,6.894294573194056,6.962243464266207,0.009759625819019268
14,6.482488553181815,6.70196036600254,0.03274740536128108
220,6.991582822504275,7.132497551660044,0.01975671609210326
116,7.919074052933352,7.920446505142607,0.00017327965138881382
15,5.891172453043724,5.7745515455444085,0.020195664819945974
133,6.865413611333173,6.672032945461067,0.02898376963256165
372,7.1255328673003895,7.498315870766981,0.04971556412019498
342,6.93507858337913,7.16703787691222,0.0323647366620344
370,5.9075953084525406,5.707110264748875,0.03512899425511396
105,7.088429746898816,7.495541943884256,0.05431391085972243
277,7.60443247594945,7.1929342212158,0.05720867758249787
335,5.994919266503274,5.755742213586912,0.04155451096328884
61,7.725313553163304,7.661997558901893,0.00826364062043444
218,6.660308250623204,6.825460036255307,0.024196432878495235
