Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,Training_R2,Testing_R2
58.9449,-0.1406,0.0622,-0.0488,3.9074,-24.8845,2.8828,-0.0032,-2.1606,0.339,-0.009,-1.208,0.0035,-0.6225,0.9888070170041161,0.8223654988289197
