Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,Training_R2,Testing_R2
37.467,-0.1001,0.0315,-0.0344,0.6106,-9.1595,2.0327,-0.0013,-1.079,0.2612,-0.02,-0.8043,0.005,-0.4026,0.9568837821336165,0.987664469504872
