Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,Training_R2,Testing_R2
2.1183,2.0025,9.9711,3.5701,4.8512,-12.3817,-5.1826,7.902,0.8700630941086622,0.8597277436760244
