Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,training_adj_r2
62.2275275062391,-0.15770754158682562,0.03525310744013396,0.11729500531962211,3.8018497389286243,-31.12120666270353,3.2456163767974027,-0.007448018154254971,-2.1032493321706505,0.5838600975613615,-0.01657931716606748,-1.219845066142013,0.011403043708539168,-0.7295515144164221,0.9037843749754468
