Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,T0/T,Training_R2,Testing_R2
-2.2123,-0.6999,-0.422,-0.0634,4.2217,11.5575,0.9209650347750457,0.9088625904008099
