Fuel,T(K),T_Error(%),P(atm),P_Error(%),Fuel(%),Oxidizer(%),Diluant(%),Equv(phi),Diluant Type,Time(μs),Mode_of_measurement,Species_name,Species_measurement_Error,Measured_wavelength(nm),Shocktube_dia(cm),Research_group,Data_Source
CCCCCCC,1432.0,±1,2.15,,0.2,2.2,97.6,1.0,Ar,345.0,Species,CH,±5,431.0,15.3,Stanford,Horning_2001_thesis / Autoignition_ n_Alkane
CCCCCCC,1547.0,±1,2.07,,0.2,2.2,97.6,1.0,Ar,100.0,Species,CH,±5,431.0,15.3,Stanford,Horning_2001_thesis / Autoignition_ n_Alkane
CCCCCCC,1375.0,±1,5.68,,0.4,4.4,95.2,1.0,Ar,271.0,Species,CH,±5,431.0,15.3,Stanford,Horning_2001_thesis / Autoignition_ n_Alkane
CCCCCCC,1431.0,±1,5.71,,0.4,4.4,95.2,1.0,Ar,120.0,Species,CH,±5,431.0,15.3,Stanford,Horning_2001_thesis / Autoignition_ n_Alkane
CCCCCCC,1400.0,±1,5.63,,0.4,4.4,95.2,1.0,Ar,190.0,Species,CH,±5,431.0,15.3,Stanford,Horning_2001_thesis / Autoignition_ n_Alkane
CCCCCCC,1421.0,±1,5.69,,0.4,4.4,95.2,1.0,Ar,138.0,Species,CH,±5,431.0,15.3,Stanford,Horning_2001_thesis / Autoignition_ n_Alkane
CCCCCCC,1372.0,±1,5.57,,0.4,4.4,95.2,1.0,Ar,279.0,Species,CH,±5,431.0,15.3,Stanford,Horning_2001_thesis / Autoignition_ n_Alkane
CCCCCCC,1442.0,±1,5.65,,0.4,4.4,95.2,1.0,Ar,117.0,Species,CH,±5,431.0,15.3,Stanford,Horning_2001_thesis / Autoignition_ n_Alkane
CCCCCCC,1419.0,±1,5.41,,0.4,4.4,95.2,1.0,Ar,158.0,Species,CH,±5,431.0,15.3,Stanford,Horning_2001_thesis / Autoignition_ n_Alkane
CCCCCCC,1423.0,±1,1.2,,1.2,6.6,92.2,2.0,Ar,486.0,Species,CH,±5,431.0,15.3,Stanford,Horning_2001_thesis / Autoignition_ n_Alkane
CCCCCCC,1516.0,±1,1.21,,1.2,6.6,92.2,2.0,Ar,205.0,Species,CH,±5,431.0,15.3,Stanford,Horning_2001_thesis / Autoignition_ n_Alkane
CCCCCCC,1456.0,±1,1.2,,1.2,6.6,92.2,2.0,Ar,361.0,Species,CH,±5,431.0,15.3,Stanford,Horning_2001_thesis / Autoignition_ n_Alkane
CCCCCCC,1551.0,,2.14,,0.03,0.33,99.64,1.0,Ar,207.0,Species,OH,±5,306.7,8.9,Stanford,n_Alkane_Oxidation
CCCCCCC,1640.0,,2.04,,0.03,0.33,99.64,1.0,Ar,99.0,Species,OH,±5,306.7,8.9,Stanford,n_Alkane_Oxidation
CCCCCCC,1784.0,,2.12,,0.03,0.33,99.64,1.0,Ar,47.0,Species,OH,±5,306.7,8.9,Stanford,n_Alkane_Oxidation
CCCCCCC,1540.0,,3.67,,0.03,0.33,99.64,1.0,Ar,181.0,Species,OH,±5,306.7,8.9,Stanford,n_Alkane_Oxidation
CCCCCCC,1649.0,,3.8,,0.03,0.33,99.64,1.0,Ar,73.0,Species,OH,±5,306.7,8.9,Stanford,n_Alkane_Oxidation
CCCCCCC,1710.0,,3.75,,0.03,0.33,99.64,1.0,Ar,49.0,Species,OH,±5,306.7,8.9,Stanford,n_Alkane_Oxidation
