,y_predicted,y_actual,Relative Error
135,6.771481715234918,6.71174039505618,0.008901017718555308
184,6.753582478543921,7.284134806195205,0.07283669807978371
290,6.5974134740578005,6.56244409369372,0.005328712879654896
27,8.239699947744903,8.63141433550626,0.0453824104063685
205,7.605484639303579,7.490529402060711,0.015346744011343451
362,7.0327676767030365,7.132497551660044,0.013982461856407613
167,6.83386063154521,6.659293919683638,0.026213997154501015
385,6.675795729784296,6.5337888379333435,0.021734233439945343
254,5.963791391400578,6.091309882077698,0.02093449408185815
32,7.940411337638674,7.920446505142607,0.0025206700762518634
8,6.8507709021462855,7.16703787691222,0.04412798986102078
87,9.128290487376738,8.735525185733225,0.04496184182319949
143,6.866570306812486,6.962243464266207,0.013741713851973779
228,8.015419966950905,8.619027497297505,0.07003197640753109
271,6.5321958607979695,6.480044561926653,0.008047984604570489
54,6.98793502492633,6.673297967767654,0.04714866002962663
292,6.863633944788416,7.1929342212158,0.04578107713763069
345,6.421542333523899,6.419994928147142,0.0002410290652991473
149,6.665395528621692,6.55250788703459,0.017228158063033
159,6.912915349739148,7.1204443723924875,0.02914551561669029
29,6.8821172721059405,6.672032945461067,0.03148730354933152
275,7.053061014903047,6.74993119378857,0.04490857942276857
299,7.521065884522541,7.1929342212158,0.04561861032162726
150,6.821789131368423,7.01211529430638,0.02714247483815562
341,6.7553157650525675,6.96979066990159,0.030772072649930923
26,6.595081892337885,6.529418838262226,0.010056492882777792
303,5.717262697151534,5.631211781821365,0.015281065366420278
13,7.010358338969132,7.112327444710911,0.014336953203358026
192,5.291876960530255,5.176149732573829,0.022357782122906397
226,5.895534459218863,6.089044875446846,0.031780093624910556
68,7.131526797556005,6.927557906278317,0.029443116035570843
214,6.9168543472492985,6.680854678790215,0.03532477202480007
160,7.022855682179074,6.90975328164481,0.01636851504303507
20,6.568970495593929,6.437751649736401,0.02038271325096868
348,7.258390769462781,7.358193752733032,0.013563516621614083
137,6.802312557289148,6.741700694652055,0.008990589375344747
89,8.644007200200768,8.314097335405807,0.03968077970293078
339,6.095018377388967,6.186208623900494,0.01474089414948151
128,7.098066242683053,6.974478911025045,0.017719937680597927
234,7.27628547586515,7.234177179749849,0.005820744373412907
39,7.5248555972405535,7.3727463664043285,0.020631284907527397
127,8.865951090585765,8.653819788948063,0.024513025093106176
6,6.580152750432601,6.723832440821209,0.02136871964808497
82,7.278747926311523,7.199678345691172,0.010982376826274703
183,5.45785958501531,5.393627546352362,0.011908875448099357
23,7.07805461152887,7.087573705557973,0.0013430680828952855
309,6.557811790561942,6.548219102762372,0.001464930792484189
17,7.035636402303057,7.074116816197362,0.005439606793910734
381,6.848435261775403,6.952728644624869,0.015000352837025227
170,6.2512820702129765,6.003887067106539,0.04120580556250623
372,7.517862677882038,7.4360278163518485,0.01100518496585422
237,7.612980824843277,7.630461261783627,0.0022908755238558723
389,7.523964743313146,7.903226808730733,0.047988255252729796
235,7.869898384306738,7.884952945759814,0.0019092772723738123
204,7.636006144699143,7.5485559791698735,0.011585019144136613
230,6.613059729381662,6.821107472256465,0.03050058127965234
337,7.623221121169749,7.154615356913663,0.06549698912929848
224,5.456697812826153,5.384495062789089,0.013409381788840265
268,5.893836789616453,5.8888779583328805,0.0008420672526514221
247,7.554638366131218,7.415175109613295,0.018807817004499107
386,7.152293214691271,7.183111701743281,0.0042904089942705495
364,6.476937750557053,6.856461984594587,0.0553527803246435
190,6.331668021995543,6.70196036600254,0.05525134793177869
240,7.123577910168516,7.550661243105336,0.05656237502732606
227,8.1194903258793,8.471777327885755,0.04158360027321136
351,6.7730749644819035,6.927557906278317,0.02229976910859281
239,8.131637615464982,8.357962965845681,0.02707900852223978
157,7.233231083521003,7.208600337960199,0.003416855479017174
378,5.912916618227593,5.707110264748875,0.03606139428388515
241,8.307826969801022,8.52158353971753,0.02508413711139822
257,5.502074244810903,5.332718793265369,0.03175780649814329
346,6.843067495038861,6.755768921984255,0.012922078014024996
174,7.4305931000186245,7.266827347520591,0.022536073126040283
145,7.762172159459555,7.661997558901893,0.013074214627134276
3,6.621700026698257,6.401917196727186,0.03433078298535776
233,8.007713084665424,7.727535110475448,0.036257094944824854
97,7.662563098646961,7.732369222284388,0.009027779407668196
4,5.961685199569169,5.755742213586912,0.03578043948808397
112,8.020249595415642,7.855932199718614,0.020916345956106037
367,6.706069483497968,6.825460036255307,0.017491942246114247
336,7.44118262083018,7.501082124259871,0.00798544829098264
368,7.303750336790126,7.213768308118642,0.012473651055609264
353,7.087012040733111,7.088408778675395,0.00019704534344658746
93,7.091440411619201,7.288244401020124,0.027002934941832726
242,8.266065797916463,8.422442854870427,0.0185667103533432
307,5.683276973748079,5.602118820879701,0.014487045966589035
48,6.53629765918716,6.569481420414296,0.005051199494075598
387,6.655915561562265,6.434546518787453,0.03440320807821711
231,8.326915671153806,8.428799040653642,0.012087530976647307
