features,VIF Factor
CRIM,1.7410332684291887
ZN,2.3797225126941863
INDUS,4.06352342456127
CHAS,1.0742919670535593
NOX,4.636427780530707
RM,1.8382926982588021
AGE,3.1549993555343963
DIS,4.055251639694504
RAD,7.463392148771361
TAX,9.147733837704646
PTRATIO,1.8108343101248716
B,1.3308529338161161
LSTAT,2.837534607660584
