Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,Training_R2,Testing_R2
1.5398,4.0324,8.9694,0.8807,4.0697,-11.6673,-6.2985,8.7785,0.9995504937126715,0.9826634511246249
