Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,Training_R2,Testing_R2
1.7687,4.1678,7.8144,2.2552,4.0157,-11.9265,-1.6077,6.8806,0.9985083799289767,0.9975551037575445
