Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,Training_R2,Testing_R2
1.2187,5.0526,7.57,2.2819,3.1826,-10.0466,0.0514,4.7134,0.9861537023895137,0.9829499327634841
