Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,training_adj_r2
26.409691355315665,-0.27735513892302727,0.027644972857029704,0.04415466134647836,2.3708349291206368,-10.646629333537613,3.2994043622818037,-0.018547718460753176,-0.9800655882380805,0.21738005421388512,-0.01092297412697566,-0.6387111601610891,0.007020378149384316,-0.4289156650261224,0.9691666237514622
