Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,training_adj_r2
35.169841583625946,-0.09726016805177909,0.020812862369678702,0.01605217086391205,2.076935640086346,-15.164037984996291,2.5388318663326364,-0.0009019937583463946,-0.9561048258019907,0.20999271668482572,-0.01215640534244099,-0.7301548935616884,0.006619439744693146,-0.48624672909133404,0.9130077121447806
