Constant,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,Training_R2,Testing_R2
162.8702,0.2094,-0.2263,-0.0309,0.1037,0.0092,0.0316,-0.0367,-16.415,0.935,0.0497,0.2549,0.988097929339147,-0.23298464604464364
