Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,Training_R2,Testing_R2
34.5507,-0.1019,0.0414,0.0158,2.3521,-17.2751,3.8496,0.0029,-1.4578,0.2854,-0.012,-0.8677,0.01,-0.5638,0.7355520215190685,
