Constant,len,dia,hei,w_wei,sh_wei,v_wei,rings,training_adj_r2
9.305871997900638,-24.408459918156648,35.973483243653206,36.06289984717076,12.270591007736394,22.921631868440173,-32.0026259482118,0,0.9540929722211642
