Constant,len,dia,hei,w_wei,sh_wei,v_wei,rings,training_adj_r2
1.2261708299289162,4.282510994107666,7.8644171003496215,2.3652030414004748,3.635639312256337,5.149433790336109,-2.707594863125683,0,0.981168182746078
