Constant,len,dia,hei,w_wei,sh_wei,v_wei,rings,training_adj_r2
5.680876912291135,-12.065449991843934,21.376564484967,21.56515305352128,10.251686900474763,14.7880952078357,-11.601793998510907,0,0.967957208844307
