Constant,len,dia,hei,w_wei,sh_wei,v_wei,rings,training_adj_r2
1.3085451361432041,2.919807369800811,8.142764196677607,2.7241117704286935,2.9906828375951213,5.654722816042877,-0.09070988955584093,0,0.9580878764016912
1.308545136143202,2.9198073698008145,8.142764196677593,2.7241117704286877,2.9906828375951147,5.654722816042884,-0.09070988955583736,0,0.9580878764016912
