Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,training_adj_r2
34.550686927033794,-0.10194743528739214,0.04141595062575252,0.01577768527477582,2.3521049906681855,-17.27509647017917,3.849563257418039,0.002851692034803944,-1.4577618490730666,0.2853954572349555,-0.011958038150657518,-0.867665302247012,0.009970325636648134,-0.5637732354941323,0.7355520215190685
