Constant,len,dia,hei,w_wei,sh_wei,v_wei,rings,training_adj_r2
6.880107813030634,-6.330253085056376,19.204015613393615,29.532528330042926,10.328431170919053,16.588707151443835,-20.70349434630586,0,0.8408652135821094
