Constant,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,Training_R2,Testing_R2
134.4019,0.1304,-0.2377,-0.0381,0.0976,-0.0015,0.0336,-0.0725,-13.5153,0.9671,0.0569,0.2535,0.5933658004516827,0.5173176619617987
