Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,Training_R2,Testing_R2
26.3864,-0.1049,0.0241,0.0146,2.1049,-9.7966,3.5619,-0.0231,-1.0426,0.1363,-0.0125,-0.6228,0.0058,-0.4197,0.9841901151904451,0.9833523015382855
