Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,Training_R2,Testing_R2
49.7413,-0.077,0.0447,0.0195,4.0957,-21.637,3.2631,-0.001,-1.9076,0.3308,-0.0123,-1.1329,0.0138,-0.6748,0.9976383387568926,0.995592803882207
