Constant,len,dia,hei,w_wei,sh_wei,v_wei,rings,training_adj_r2
1.6814550836394662,4.261000204125536,7.862183407844629,2.9550594263122747,3.6823332055833795,6.896903331379265,-1.4183918746563364,0,0.9983908126938708
