Constant,len,dia,hei,w_wei,sh_wei,v_wei,rings,training_adj_r2
5.142195335402085,-6.497297056318284,14.919513840909898,22.893912175297594,10.905921061028925,14.726471434691772,-14.000057331319233,0,0.7048663339290258
