Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,T0/T,training_adj_r2
-1.7670775454488066,-0.6605757175374402,-0.323297678566818,-0.07353907167897641,2.9891884326801224,11.41927441772436,0.9154765650455848
-1.7670775454488066,-0.6605757175374402,-0.32329767856681796,-0.07353907167897641,2.9891884326801224,11.41927441772436,0.9154765650455848
-1.7670775454488066,-0.6605757175374402,-0.323297678566818,-0.07353907167897641,2.9891884326801224,11.41927441772436,0.9154765650455848
-1.7670775454488066,-0.6605757175374402,-0.32329767856681796,-0.07353907167897641,2.9891884326801224,11.41927441772436,0.9154765650455848
-1.7670775454488066,-0.6605757175374402,-0.323297678566818,-0.07353907167897641,2.9891884326801224,11.41927441772436,0.9154765650455848
-1.7670775454488066,-0.6605757175374402,-0.32329767856681796,-0.07353907167897641,2.9891884326801224,11.41927441772436,0.9154765650455848
-1.7670775454488066,-0.6605757175374402,-0.323297678566818,-0.07353907167897641,2.9891884326801224,11.41927441772436,0.9154765650455848
-1.7670775454488066,-0.6605757175374402,-0.32329767856681796,-0.07353907167897641,2.9891884326801224,11.41927441772436,0.9154765650455848
-1.7670775454488066,-0.6605757175374402,-0.323297678566818,-0.07353907167897641,2.9891884326801224,11.41927441772436,0.9154765650455848
-1.7670775454488066,-0.6605757175374402,-0.32329767856681796,-0.07353907167897641,2.9891884326801224,11.41927441772436,0.9154765650455848
-1.7670775454488066,-0.6605757175374402,-0.323297678566818,-0.07353907167897641,2.9891884326801224,11.41927441772436,0.9154765650455848
-1.7670775454488066,-0.6605757175374402,-0.32329767856681796,-0.07353907167897641,2.9891884326801224,11.41927441772436,0.9154765650455848
-1.7670775454488066,-0.6605757175374402,-0.323297678566818,-0.07353907167897641,2.9891884326801224,11.41927441772436,0.9154765650455848
-1.7670775454488066,-0.6605757175374402,-0.32329767856681796,-0.07353907167897641,2.9891884326801224,11.41927441772436,0.9154765650455848
-1.7670775454488066,-0.6605757175374402,-0.323297678566818,-0.07353907167897641,2.9891884326801224,11.419274417724361,0.9154765650455848
