Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,training_adj_r2
36.446903285419786,-0.15685780655197665,0.018289185000153294,-0.009034605900277291,1.1566926570410558,-11.791816704891747,2.33295380997453,-0.01030161241775275,-1.0210962981481344,0.2969052183329439,-0.0193961290275881,-0.7819699625500692,0.00654301264026877,-0.41520649021912137,0.9876613590859108
