Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,training_adj_r2
26.106138422081834,-0.10348470125925496,0.025613353054936134,0.016669868839776177,2.190738823700544,-9.816509454072737,3.5065812068772075,-0.02238655257684589,-1.002410568015843,0.13186317373705025,-0.011716902316342898,-0.6159388148396774,0.005843010331265266,-0.4268768967887913,0.9861268625379316
