Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,Training_R2,Testing_R2
29.4368,-0.1133,0.0225,-0.0004,2.2588,-15.6133,2.9085,-0.0103,-1.2519,0.2419,-0.0099,-0.5862,0.0109,-0.4789,0.9661532835967643,0.9118845515359776
