Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,training_adj_r2
24.848999413094514,-0.08161526185590197,0.03668940805424325,-0.013075943806527905,1.7977385875852105,-13.400462758977312,4.415501982540789,-0.00494598998238939,-1.2886456803788686,0.2532168339345775,-0.009754073586041962,-0.7440928114677913,0.011168081449430906,-0.503506614848277,0.9565511049873578
