Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,T0/T,Training_R2,Testing_R2
-0.4044,-0.5184,-0.2983,0.1682,1.7666,6.9445,0.8302306575094273,0.4613293431727403
0.0163,-0.4876,-0.2204,0.0929,1.3122,6.6724,0.8146553557946928,0.7941136537216626
-0.0194,-0.5449,-0.2062,0.051,1.3722,6.9252,0.7980147772916227,-0.7305034398825514
0.1343,-0.5556,-0.1746,0.057,1.6208,6.6727,0.8118353299305164,0.678201812837478
