Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,training_adj_r2
30.214881406322043,-0.16402456111538694,0.01841589496580273,0.013861844291888414,1.3354406330169555,-10.088576583659613,2.726149775362442,-0.01920423554319889,-1.0286846779740944,0.22425596921920032,-0.017456072317165738,-0.631071735766696,0.007295100227537394,-0.40446951886424365,0.9725831686143142
