features,VIF Factor
CRIM,1.9374605160674565
ZN,13.424565840195184
INDUS,8.990103899594146
CHAS,1.7030635797630322
NOX,7.4048634101215995
RM,3.2560071561696247
AGE,11.638594157337048
DIS,10.62446415588872
RAD,12.399432089633128
TAX,27.823304094235
PTRATIO,6.004422345390851
B,1.3301398571606469
LSTAT,7.076252871910934
