Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,Training_R2,Testing_R2
10.415,-17.8345,20.629,44.8161,16.2263,-21.1538,-41.4633,17.3179,0.9330660514761024,0.9373398974063321
