Constant,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,Training_R2,Testing_R2
-115.8869,-0.3048,-0.242,-0.0638,-0.0456,0.0293,-0.0055,-0.0999,12.4987,-1.9935,0.0357,0.4338,0.5539339262179793,
-115.8869,-0.3048,-0.242,-0.0638,-0.0456,0.0293,-0.0055,-0.0999,12.4987,-1.9935,0.0357,0.4338,0.55393392621797,
