Constant,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,training_adj_r2
121.80186498092445,0.1372977923467048,-0.22556875012758018,-0.013918376820089753,0.07907955647486489,-0.003158726544422951,0.029968008526666465,-0.04341845750462631,-12.257983214289903,0.8868597852618005,0.05115481500407955,0.26729711356957064,0.8930664786506
