Constant,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,Training_R2,Testing_R2
121.8019,0.1373,-2.2557,-0.1392,0.0791,-0.3159,0.003,-0.0004,-122.5798,0.8869,0.5115,0.2673,0.8930664786506011,0.8990117263747314
