Constant,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,Training_R2,Testing_R2
128.5548,0.0215,-1.8526,0.0009,0.07200000000000001,-0.5545,0.0012,0.0011,-127.1869,0.2573,0.6274,0.1453,0.7348356179855853,0.5849039379495349
113.3322,0.0534,-1.9428,-0.0702,0.0721,-0.8712,0.0039,0.0001,-113.2863,0.604,0.7873,0.2352,0.8752717385882633,0.8659035508257246
