Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,Training_R2,Testing_R2
3.0759,-2.2099,14.1231,10.8186,9.7052,-20.9463,-10.9774,9.237,0.9674165644954351,0.939752926009794
