Constant,len,dia,hei,w_wei,sh_wei,v_wei,rings,training_adj_r2
3.009022697986554,-0.9318613281217863,12.98789554693919,10.3117393770509,9.617370066179475,8.561685810581391,-10.573909837790628,0,0.5262788430586256
