Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,Training_R2,Testing_R2
31.2612,-0.1588,0.0107,0.0205,1.3052,-10.7196,2.7181,-0.0168,-0.9335,0.2039,-0.0166,-0.6835,0.0065,-0.4128,0.9874964370207159,0.9947056626819429
