Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,Training_R2,Testing_R2
36.3257,-0.1138,0.0354,-0.0003,2.7253,-16.8862,3.5887,0.006,-1.3426,0.277,-0.0115,-0.9088,0.0089,-0.5432,0.9908032618390362,0.9880496978085392
