Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,Training_R2,Testing_R2
5.5777,-9.5933,18.5161,21.6927,11.2995,-24.5644,-14.0348,14.3197,0.7114260841297069,0.5617796427244783
