Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,Training_R2,Testing_R2
11.1866,-19.7828,26.2116,27.8167,13.4105,-23.2024,-30.3084,21.3323,0.902290171363078,0.901670982894835
