Constant,len,dia,hei,w_wei,sh_wei,v_wei,rings,training_adj_r2
0.22173012989034624,11.915524454035648,-1.9881042696660245,6.824136386295919,-3.8099209058655212,6.451409393375663,6.376338733981925,0,0.9836175426625995
