Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,Training_R2,Testing_R2
7.078,-18.7801,32.1215,50.7529,7.7433,-21.136,-26.4079,22.74,0.9648090692093562,0.9550149065048228
