Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,T0/T,training_adj_r2
-1.2004514008630829,-0.6580299242599185,-0.43570280951824014,0.13856598243141935,2.0345784633804365,9.15374932966093,0.5944701298364137
-1.3008911890358998,-0.6330420414808092,-0.43235706258956896,0.12540970648065702,2.036031544574255,9.28843466384174,0.6054098731372354
-1.448029467562079,-0.6306790631278403,-0.4204199354617135,0.05905898169270369,2.5037814578341204,9.572476974665447,0.5874217595644566
-1.2725844922849452,-0.6327010781271505,-0.4629354145598839,0.1324281217444548,2.8706946365095938,9.106633026385477,0.5877930788009817
-1.8206325828461265,-0.655426545662055,-0.4413668193382205,0.10833592959581427,2.8168389755788064,9.929652302563722,0.6271010370537091
-1.6034601795422814,-0.6223560426468144,-0.4696353659729585,0.12359339764199473,3.1734312728049403,9.487601215053411,0.6099065432163033
-1.1836920712547772,-0.6270719092344509,-0.39979159041043616,0.09401056326550848,2.1834763779170494,9.180317374077754,0.5841979777380713
-1.1511159081847224,-0.6205738700725987,-0.43474674294617777,0.09460888791623062,2.206491049284526,9.124152417531958,0.5988602299805008
-1.3175498830711194,-0.6276441619092896,-0.4481180656997269,0.14425189859761614,2.4188407055362737,9.169793873925606,0.6061250040373494
-1.6382487282370128,-0.6213059124188945,-0.4564429434521009,0.10410068610567684,2.739511275516123,9.651219451268142,0.6236054518283748
-1.4519018152095626,-0.6396808205467217,-0.4332586969535996,0.1234048318332178,2.4889520550148694,9.456802651730168,0.6224418310093334
-1.6291795757111176,-0.6323135410013542,-0.4596342337690173,0.12187404266453852,3.1356564852932074,9.556309045061973,0.5989533335469229
-1.1490706404903872,-0.5915793864029822,-0.4398037370909423,0.12152290059425888,2.4181188376114355,8.978478862435505,0.5914197932909726
-1.6615020676232968,-0.6285539017218102,-0.444427747040738,0.11442929775031987,2.6049071889923026,9.689827492273023,0.6164095140588292
-1.700123343607673,-0.6362604754803145,-0.4672483182714822,0.14319855576975676,2.801701340355905,9.640823418621034,0.6029784781108045
-1.3357684496572342,-0.6011376591310136,-0.4543532693076937,0.13813816503796528,2.5853768169176403,9.159377599010126,0.583107790051816
-1.5568422493042209,-0.6346233361761697,-0.460717062863028,0.13488417343566114,2.976916555111788,9.455971347477293,0.6079073022431954
-1.233185554563334,-0.6407590203172154,-0.4606184462627107,0.16631467020045987,2.2915760975406956,9.046901192702864,0.5858862214020821
-1.7779129252076469,-0.6363415553758567,-0.4462230654221467,0.11964493491314293,2.8933076109061897,9.788167476072838,0.6366904676106371
-1.4709195433896936,-0.6250143998684772,-0.45121258879562204,0.11423261634224442,2.7216523424263848,9.429058090990418,0.6052595626171272
