Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,Training_R2,Testing_R2
36.4469,-0.1569,0.0183,-0.009,1.1567,-11.7918,2.333,-0.0103,-1.0211,0.2969,-0.0194,-0.782,0.0065,-0.4152,0.9876613590859108,0.970715708432878
