Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,Training_R2,Testing_R2
60.2429,0.0963,0.0287,0.0184,3.7579,-24.1277,3.5319,-0.0225,-1.9878,0.396,-0.0117,-1.4925,0.0108,-0.6403,0.9939493146908807,0.9780701856369433
