Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,training_adj_r2
36.13421288302049,-0.1144931792172603,0.049427161219516055,0.0182469182865711,2.2139916180630363,-14.591627667849494,3.007139586344857,-0.008361991291070903,-1.4155086955670604,0.261506555578867,-0.015713360386166504,-0.7123687246784866,0.008193566900810184,-0.5139277294754252,0.997337726527055
